id,subject,sender,YearMonth,received_time,IsRead
11720,📣 Le retour du BonneGueule qu'on aime,BonneGueule,202306,20230630_161012,False
11721,Notification: ATHORIA - Echange entre Clémence et Nathan BIBRAC :) - ven. 30 juin 2023 17:00 - 18:00 (CEST) (Nathan Bibrac),Google Agenda,202306,20230630_164955,False
11722,ATHORIA - Echange entre Clémence et Nathan BIBRAC :),Margaux GONCALVES,202306,20230630_174017,False
11723,Un projet d'investissement immobilier ? Suivez le guide,Groupe Pichet,202306,20230630_181010,False
11724,RE: Refusée : Echange Nathan BIBRAC - Gaëtan Dugenêt,Dugenêt Gaëtan,202306,20230630_190513,True
11725,"Assister à ce show lundi, ça vous tente ?",Club Paris 2024,202306,20230630_192152,True
11726,Echange Nathan BIBRAC - Gaëtan Dugenêt,Dugenêt Gaëtan,202306,20230630_192933,True
11727,Don't Forget: The UAD Half-Yearly Sale ends TODAY.,Universal Audio,202306,20230630_200016,True
11728,New message from INSANE INDUSTRY,Bandcamp,202306,20230630_201040,True
11729,Notification importante concernant les paramètres de votre compte Instagram,Instagram,202306,20230630_224023,True
11730,LAST CHANCE to Save 50% on Pro Pack,noreply=lalal.ai@mg.lalal.ai,202306,20230630_235012,True
11731,Last Chance to Save up to 75%,Universal Audio,202307,20230701_010005,True
11732,Ronaldo x Binance NFT,Binance,202307,20230701_011327,True
11733,"-20% toutes les chaussures : Reebok, Havainas, Adidas...",Amazon.fr,202307,20230701_083058,True
11734,Comment le vélo est devenu tendance ? 🚲,Cafeyn,202307,20230701_084324,True
11735,Votre colis est retourné à son expéditeur.,La Poste-Colissimo,202307,20230701_090014,True
11736,SOLDES : 10€ ou 20€ offerts sur TOUT,Rakuten,202307,20230701_093930,True
11737,Notification,Linxo,202307,20230701_103219,True
11738,Le temps des shorts est là.,Levi’s®,202307,20230701_114247,True
11739,Un 110e Tour et des enjeux dès la première étape,L'Équipe,202307,20230701_115024,True
11740,Accédez à vos cadeaux Picard&Nous ✔️,Picard & Nous,202307,20230701_120143,True
11741,Vous disposez de nouveaux documents,LCL INFO,202307,20230701_124838,True
11742,Synthèse mensuelle,Linxo,202307,20230701_125940,True
11743,Maintenant disponible sur Prime Video,Prime Video,202307,20230701_151001,True
11744,Qu’avez-vous pensé de votre expérience de Paiement en 4X ?,PayPal,202307,20230701_151133,True
11745,🔥 4000+ lieux pour découvrir la Corse (et les adresses de la semaine),"Carla, Mapstr",202307,20230701_153041,True
11746,Préparez-vous au décollage avec jusqu'à 20 % de réduction* sur votre parking d'aéroport,hello@mail.looking4.com,202307,20230702_080018,True
11747,La Robe Échancrée Nadira,Levi’s®,202307,20230702_082825,True
11748,"New release from INSANE INDUSTRY, who brought you Very Rude EP",Bandcamp,202307,20230702_085027,True
11749,View your Snapchat messages!,Team Snapchat,202307,20230702_090637,True
11750,Top départ pour La Grande Vente,ASPHALTE Homme,202307,20230702_100103,True
11751,Give these 5 a follow!,Tumblr,202307,20230702_103042,True
11752,Amazon Web Services Billing Statement Available [Account: 344639397911],Amazon Web Services,202307,20230702_104834,True
11753,🎧 Podcasts | Grosse fatigue et épuisement + Extraits et teasers  ✨,Heroic People-Marc Baillet,202307,20230702_110211,True
11754,🎵 Découvrez l'univers studio...,Woodbrass,202307,20230702_111310,True
11755,Tentez de gagner de supers cadeaux à la Summer Party Fluo !,Trampoline Park,202307,20230702_120416,True
11756,There’s still time! Get 30+ UAD plug-ins for pennies.,Universal Audio,202307,20230702_140009,True
11757,New message from Dallaniel,Bandcamp,202307,20230702_173737,True
11758,"n.bibrac, Profites de -20 % de réduction en parrainant un(e) pote !",Copees,202307,20230703_011556,True
11759,Gaëtan vient de vous envoyer un message,Gaëtan DUGENET via LinkedIn,202307,20230703_074313,True
11760,«The Week» by François Bloch,payoff,202307,20230703_100345,True
11761,RE: Dossier de compétence,Margaux GONCALVES,202307,20230703_100700,True
11762,Nos conseils pour gérer vos paiements pendant vos vacances,BNP Paribas,202307,20230703_101413,True
11763,-50% sur la 2ème glace ! 🍦,Picard & Nous,202307,20230703_101736,True
11764,Notion 2.31 : nouvelle galerie de modèles,Ivan Zhao,202307,20230703_110422,False
11765,Un voisin a besoin de vous !,ensembl.fr,202307,20230703_111051,True
11766,Ce qu'il ne fallait pas rater depuis janvier !,Filae.com - Magazine,202307,20230703_121432,True
11767,"Monsieur BIBRAC, profitez pleinement de votre été ! ☀️",Service Client SOFINCO,202307,20230703_124049,True
11768,La semaine du Paname Comedy Club est disponible !,LE PANAME ART CAFE,202307,20230703_134319,True
11769,Sale Extended! Save 75% on Custom Bundles,Universal Audio,202307,20230703_140017,True
11770,Julien vient de vous envoyer un message,Julien Sallerin via LinkedIn,202307,20230703_140501,True
11771,"Libérez votre pouvoir, investissez dans l’IA",eToro,202307,20230703_144230,True
11772,New message from Gomboc Records,Bandcamp,202307,20230703_145620,True
11773,"Welcome au Kingdom, à votre place j’ouvrirais...",BURGER KING FRANCE,202307,20230703_164644,True
11774,Votre code à usage unique,Équipe des comptes Microsoft,202307,20230703_170717,False
11775,Votre facture Bouygues Telecom est disponible,Esp@ce Client Bouygues Telecom,202307,20230703_171200,True
11776,Accès en avant-première accordé : collection Skate de la nouvelle saison,Levi’s®,202307,20230703_171311,True
11777,INSANE INDUSTRY just announced a Listening Party on Bandcamp,Bandcamp,202307,20230703_171823,True
11778,"New release from INSANE INDUSTRY, who brought you Very Rude EP",Bandcamp,202307,20230703_171831,True
11779,"fraya971, préinstallez Exoprimal maintenant et empêchez notre extinction",Xbox,202307,20230703_172122,True
11780,New release from Aexhy,Bandcamp,202307,20230703_173134,True
11781,Votre reçu Nº 1206156884,Xsolla,202307,20230703_173204,False
11782,Echange Nathan BIBRAC - Gaëtan Dugenêt,Dugenêt Gaëtan,202307,20230703_173827,True
11783,🔥 Nouveau LAUNCHPOOL PENDLE (PENDLE),Binance,202307,20230703_185049,True
11784,Profitez de ces titres Gold exceptionnels ce mois-ci !,Xbox,202307,20230703_191012,True
11785,"New release from COUP, who brought you 5 Years of COUP | Part I",Bandcamp,202307,20230703_205956,True
11786,"Argelès-sur-Mer, Biscarrosse ou Saint-Jean-de-Monts pour vos prochaines vacances ?",leboncoin,202307,20230703_212354,True
11787,Roller coaster shuts down after visitor spots massive crack,CNN via LinkedIn,202307,20230703_221131,True
11788,SFR & Moi : facturation d'un montant lié au matériel non restitué,A propos de votre Ligne Fixe,202307,20230703_225804,False
11789,Vous avez autorisé un paiement à Uber Payments BV,service@paypal.fr,202307,20230704_001457,False
11790,Votre commande de mardi matin avec Uber Eats,Reçu Uber,202307,20230704_004640,True
11791,🎉 C'est encore les Soldes,LE BHV MARAIS,202307,20230704_080052,True
11792,Transforming Banks and Financial Services with Salesforce!,"Kranti Ganta,.MBA via LinkedIn",202307,20230704_081137,True
11793,"Au cours des 30 derniers jours, vous avez économisé 27,64 €",Uber One,202307,20230704_084559,True
11794,Le Sweat Parfait est dispo !,ASPHALTE Homme,202307,20230704_100051,True
11795,Notification,Linxo,202307,20230704_102916,True
11796,OMAKS - RESISTANCE NEW TRACK FREE DL,Charly,202307,20230704_103910,True
11797,"New release from Rave Alert, who brought you PUSH UP EP",Bandcamp,202307,20230704_104147,True
11798,Les vacances commencent sur midas.fr,Midas,202307,20230704_112927,True
11799,Jeu exclusif 🌞,Levi’s® Red Tab™,202307,20230704_114200,True
11800,Silence ça fond 🎥🍦,BURGER KING FRANCE,202307,20230704_120939,True
11801,Valérie vient de vous envoyer un message,Valérie B. via LinkedIn,202307,20230704_122741,True
11802,New from SveTec: Mad Made White Yellow,Bandcamp,202307,20230704_143959,True
11803,New release from Vall Du Son,Bandcamp,202307,20230704_161512,True
11804,new free sample pack for Nathan🔌,Luke from WavGrind,202307,20230704_161552,True
11805,"Nathan, dîtes-nous tout !    ",Cityscoot,202307,20230704_171038,True
11806,La famille du policier ayant tué Nahel ne doit pas toucher un million d’euros,Change.org,202307,20230704_180155,True
11807,New Episode of TUF 31 TODAY | Watch Live,UFC,202307,20230704_192501,True
11808,Confirm Your Subscription,Exode naturel,202307,20230704_193056,True
11809,Commande #3801 confirmée,Exode naturel,202307,20230704_193057,True
11810,Merci pour votre nouvelle commande 🙏,Exode,202307,20230704_193157,True
11811,🤩 Rock On : le concours d'été signe son grand retour !,Woodbrass,202307,20230704_200141,True
11812,ATTN: We recommend completing your Dropbox setup ASAP,no-reply@em-s.dropbox.com,202307,20230705_051221,True
11813,Inspirées par Nathan ❤,recommendations@discover.pinterest.com,202307,20230705_075003,True
11814,New release from Pawlowski,Bandcamp,202307,20230705_081701,True
11815,La deuxième démarque débarque 🔥,Rakuten,202307,20230705_093952,True
11816,Predict ETA with high accuracy and precision with Certified AI & ML BlackBelt Plus Program!,Analytics Vidhya,202307,20230705_100113,True
11817,Où trouver du carburant moins cher ? ⛽️,L'équipe Vroomly,202307,20230705_102035,True
11818,Notification,Linxo,202307,20230705_102818,True
11819,🎹 Casio CTS : Profitez de réductions exclusives !,Woodbrass,202307,20230705_103444,True
11820,The Meaning Of Rave just announced a Listening Party on Bandcamp,Bandcamp,202307,20230705_104247,True
11821,New release from Crazed Behaviour,Bandcamp,202307,20230705_112118,True
11822,"Nathan, convertissez les audiences de Amundi",LinkedIn Ads,202307,20230705_115220,True
11823,"New release from The Meaning Of Rave, who brought you TMORSPCL002 | Scale 9 - Born This Way",Bandcamp,202307,20230705_132749,True
11824,Festival fever is coming... 🤭🏝️,SHOTGUN,202307,20230705_134850,True
11825,☀️ Pioneer DJ accompagne votre été ! ,Woodbrass,202307,20230705_140147,True
11826,New message from INSANE INDUSTRY,Bandcamp,202307,20230705_141634,True
11827,Réseau de compétences et journée mondiale de l'environnement,Camille d'Ensembl',202307,20230705_160523,True
11828,Découvrez ce que l'été vous réserve...,Le Mag by UGC,202307,20230705_164533,True
11829,Dernière chance : -20% sur les chaussures,Amazon.fr,202307,20230705_170009,True
11830,Julien vient de vous envoyer un message,Julien Sallerin via LinkedIn,202307,20230705_171319,True
11831,Universal Audio : les offres de l'été 💡,Woodbrass,202307,20230705_180123,True
11832,Voilà le soleil ☀️,Too Good To Go,202307,20230705_180724,True
11833,New message from SveTec,Bandcamp,202307,20230705_194525,True
11834,Tu fais quoi ce week-end ? Arnaud Rebotini est de passage chez nous 👀,GLAZART,202307,20230705_195559,True
11835,Mode : l’équipe vous présente ses pièces préférées de l’été,BonneGueule,202307,20230705_200047,True
11836,Célébrons les 100 ans de Warner Bros. 🥳,RHINOSHIELD,202307,20230705_200234,True
11837,🌲✨ BTF - Back to Origins ✨🌲  Samedi 15/07/23,Butterfly,202307,20230705_200909,True
11838,You’re more likely to be a smoker if you live in one of these states,CNN via LinkedIn,202307,20230705_214122,True
11839,New Course: Large Language Models (LLMs) Concepts,DataCamp Insights,202307,20230705_214329,True
11840,🎁Save More On Our Catchy Clearance Sale,Govee,202307,20230706_020006,True
11841,Comment trinquer 100% français ? 🍸,Chilowé,202307,20230706_081950,True
11842,Var : nouvelle archive en ligne pour retrouver un décès,Filae.com - Magazine,202307,20230706_085537,True
11843,Profitez de nos offres partenaires,Sosh,202307,20230706_093410,True
11844,New release from Aexhy,Bandcamp,202307,20230706_100319,True
11845,Profitez du cinéma en illimité cet été !,UGC,202307,20230706_111508,True
11846,New release from Nulleins Records,Bandcamp,202307,20230706_120052,True
11847,"Votre ticket Decathlon pour un montant de 133,00 € le 06-07-2023",DECATHLON,202307,20230706_124408,True
11848,Notification,Linxo,202307,20230706_133014,True
11849,Célébrez la saison des festivals avec Spotify Premium,Spotify,202307,20230706_135700,True
11850,So much to catch up on!,Sanjay C,202307,20230706_140202,True
11851,🚀 Découvrez nos assos partenaires !,Margot du Monde des grandes écoles et universités,202307,20230706_140926,True
11852,"New release from Jahanam, who brought you Mama L'auto",Bandcamp,202307,20230706_152056,True
11853,Préparez-vous au décollage avec jusqu'à 20 % de réduction* sur votre parking d'aéroport,hello@mail.looking4.com,202307,20230706_160034,True
11854,Quoi de neuf Nathan ?,Transavia,202307,20230706_162512,True
11855,Saison des Grâces enterrée ?!  Nème Contre-Fêt’nat’ SAUVÉE !!! Samedi 15 Juillet Dîner « Mieux-que-Bio-BANLIEUE » avec en amuse-gueules des élucubrations poétiques et cuculturelles à plusieurs amiEs… voire vous-mêmes…,La Ferme du Bonheur,202307,20230706_162610,True
11856,Service Affinité – Construisons ensemble votre stratégie patrimoniale,BNP Paribas,202307,20230706_172424,True
11857,Missed the iX-Storj Giveaway? Explore the Benefits of the Starter Package!,iX | TrueNAS,202307,20230706_180429,True
11858,La billetterie ouvre à nouveau,Club Paris 2024,202307,20230706_184720,True
11859,🎂 Binance a 6 ans ! ,Binance,202307,20230706_193000,True
11860,PETIT TUTORIEL,Exode,202307,20230706_193120,True
11861,New message from Gomboc Records,Bandcamp,202307,20230706_193328,True
11862,La billetterie ouvre à nouveau,Club Paris 2024,202307,20230706_194837,True
11863,"New release from Under The Moon, umbraid",Bandcamp,202307,20230706_200300,True
11864,Migrating from monolithic to cloud-native microservice architecture,Linode,202307,20230706_213842,True
11865,How much income would you need to feel rich?,CNN via LinkedIn,202307,20230706_214122,True
11866,New release from Rewasted,Bandcamp,202307,20230707_024601,True
11867,"2 Title Fights, 1 Epic Night | Preview UFC 290",UFC,202307,20230707_025516,True
11868,Votre colis est en route !,La Poste-Colissimo,202307,20230707_030202,True
11869,"New release from INSANE INDUSTRY, who brought you Very Rude EP",Bandcamp,202307,20230707_081910,True
11870,View your Snapchat messages!,Team Snapchat,202307,20230707_085731,True
11871,☀️Plus de choix. Meilleures remises. 🌴,Levi’s® Sale,202307,20230707_100958,True
11872,New message from Gomboc Records,Bandcamp,202307,20230707_104321,True
11873,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202307,20230707_111259,True
11874,"""Les Pionniers du climat"" : Cédric Ringenbach nous emmène, et nous convainc !",Frédéric Mazzella via LinkedIn,202307,20230707_124127,True
11875,Soirée romantique tout en élégance avec -20 % 💕,Uber,202307,20230707_125051,True
11876,Synthèse hebdomadaire,Linxo,202307,20230707_125234,True
11877,"🌍 Votre récapitulatif de juin, Nathan",Google Maps Timeline,202307,20230707_130542,True
11878,New release from Sizem,Bandcamp,202307,20230707_133050,True
11879,Notification,Linxo,202307,20230707_135217,True
11880,"New release from COUP, who brought you 5 Years of COUP | Part I",Bandcamp,202307,20230707_135634,True
11881,"Ahmed Sparrow à l'Européen, c'est demain. Dernières places !",LE PANAME ART CAFE,202307,20230707_145615,True
11882,To stock or not to stock ?,ASPHALTE Homme,202307,20230707_150845,True
11883,New message from RAW,Bandcamp,202307,20230707_155055,True
11884,Votre colis arrive !,La Poste-Colissimo,202307,20230707_160027,False
11885,Nos astuces pour vos barbecues de cet été…,Too Good To Go,202307,20230707_162221,True
11886,New release from Crazed Behaviour,Bandcamp,202307,20230707_165403,True
11887,another free pack! (limited time)🔥,Luke from WavGrind,202307,20230707_165926,True
11888,Nouvelle démarque : jusqu'à -60% 🤩,LE BHV MARAIS,202307,20230707_180211,True
11889,Focusrite : le pack bonne affaire !,Woodbrass,202307,20230707_180239,True
11890,Les meilleurs restos du monde en 2023 !🏅🍽,"Carla, Mapstr",202307,20230707_185634,True
11891,New release from Expel Your Demons,Bandcamp,202307,20230707_201558,True
11892,Get 977 € in UAD Plug-Ins FREE,Universal Audio,202307,20230707_210009,False
11893,Le vrai faux retour des Beatles,Cafeyn,202307,20230708_083239,True
11894,Carnet de voyage : ma traversée du Vercors,"Benoît, cofondateur de BonneGueule",202307,20230708_090637,True
11895,Hurry! Get a Sphere Modeling Microphone Free with any Apollo rackmount,Universal Audio,202307,20230708_140006,True
11896,"You downloaded these 2 free packs, right Nathan?🤔",Luke 'don't miss these free' @ WavGrind,202307,20230708_141839,True
11897,New message from ЗБАЗУТ,Bandcamp,202307,20230708_152022,True
11898,Enclosed: Your download is waiting,no-reply@em-s.dropbox.com,202307,20230708_164808,True
11899,Maintenant disponible sur Prime Video,Prime Video,202307,20230708_173517,True
11900,UFC 290: Volkanovski vs Rodriguez | LIVE TODAY,UFC,202307,20230708_175923,True
11901,[SFR] Votre facture SFR fixe de juillet 2023,ne_pas_repondre@sfr.fr,202307,20230708_224434,False
11902,Need distractions? Try these on us.,Tumblr,202307,20230709_050247,True
11903,Préparez-vous au décollage avec jusqu'à 20 % de réduction* sur votre parking d'aéroport,hello@mail.looking4.com,202307,20230709_080056,True
11904,"🎧 Podcast | Stéphanie Brillant, Le super pouvoir du souffle - recettes pour respirer, zone de génie, vie pleine vs. belle vie, habitudes à prendre","Heroic People, du nouveau par Marc Baillet",202307,20230709_084454,True
11905,Départ des Juillettistes 5 ou 30€ offerts 🏖️,Rakuten,202307,20230709_093952,True
11906,"La Grande Vente, la suite",ASPHALTE Homme,202307,20230709_100141,True
11907,New message from INSANE INDUSTRY,Bandcamp,202307,20230709_140338,True
11908,"download me, Nathan (limited time)",free sample packs,202307,20230709_155026,True
11909,Their Name In Lights | Yours On The Canvas,UFC,202307,20230709_190437,True
11910,Rappel: téléchargez vos billets pour Dour Festival 2023,Paylogic Customer Service,202307,20230709_225035,False
11911,"n.bibrac, Profites de -20 % de réduction en parrainant un(e) ami(e) !",Copees,202307,20230710_011613,False
11912,🥰Black Friday In July Sale is Coming Soon,Govee,202307,20230710_040507,False
11913,Your Roadmap to Become a Full Stack Data Scientist ⬇️,Analytics Vidhya,202307,20230710_080038,True
11914,Nouvelles tables de successions et absences en Charente,Filae.com - Magazine,202307,20230710_085429,True
11915,Club R : Ne ratez pas le Boost sur les sites Voyage et Transport !,Rakuten,202307,20230710_092936,True
11916,"New release from Molekül, who brought you Historia EP [MLKL026]",Bandcamp,202307,20230710_100457,True
11917,«The Week» by François Bloch,payoff,202307,20230710_101134,True
11918,Molekül just announced a Listening Party on Bandcamp,Bandcamp,202307,20230710_101921,True
11919,"❤ Nathan, ces idées sont vraiment à votre image",recommendations@discover.pinterest.com,202307,20230710_105220,True
11920,🚨 La BTF c'est samedi déjà 🚨 Back To Origins 🌲✨ Magnifique Open Air !,Butterfly,202307,20230710_110837,True
11921,Récapitulatif passager du mois de juin 2023,Uber,202307,20230710_112410,True
11922,Votre colis COLISSIMO est arrivé dans votre relais Pickup !,Colissimo,202307,20230710_113607,False
11923,Les Icônes de l’été ⛵ 👗,Levi’s® Red Tab™,202307,20230710_114532,True
11924,C’est reparti pour 5 ans !,Cityscoot,202307,20230710_155837,True
11925,"we still on for tomorrow, Nathan?",Luke 'tomorrow' @ WavGrind,202307,20230710_165808,True
11926,RE: Echange Nathan BIBRAC - Gaëtan Dugenêt,Dugenêt Gaëtan,202307,20230710_171241,True
11927,10 recettes et astuces anti gaspi d'été ,Too Good To Go,202307,20230710_173749,True
11928,🎹 Casio PXS : Profitez de réductions exclusives !,Woodbrass,202307,20230710_180307,True
11929,New release from KLAMER,Bandcamp,202307,20230710_182327,True
11930,New message from Gomboc Records,Bandcamp,202307,20230710_200037,True
11931,Vigilance Fraude !,LCL,202307,20230710_213328,True
11932,Florida is now America’s hotspot for inflation,CNN via LinkedIn,202307,20230710_214125,True
11933,🔥 NEW Launchpad Arkham (ARKM) ,Binance,202307,20230711_001759,True
11934,🙌 2023's Biggest Sale Yet Begins! | Up to 45% Off,Govee,202307,20230711_002749,True
11935,Prime Day est enfin là !,Amazon.fr,202307,20230711_010640,True
11936,Own a Piece of History | Shop UFC 290,UFC,202307,20230711_021446,True
11937,🔥 1-2-3 GOOO Launchpad ARKM,Binance,202307,20230711_055713,True
11938,«The Week» – Produkt in Zeichnung by François Bloch,payoff,202307,20230711_092000,True
11939,"Votre Henley, vous le voulez lisse ou gaufré ?",ASPHALTE Homme,202307,20230711_100207,True
11940,Comment porter votre jean végétal,Levi’s® Red Tab™,202307,20230711_100230,True
11941,Sur la route des vacances : freinez sur vos dépenses,Midas,202307,20230711_120928,True
11942,Check out how Notion does our OKRs,Notion Team,202307,20230711_143029,True
11943,Notification,Linxo,202307,20230711_145216,False
11944,New message from INSANE INDUSTRY,Bandcamp,202307,20230711_152831,True
11945,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202307,20230711_154229,True
11946,"fraya971, goûtez à la liberté et à la fortune avec Sea of Thieves !",Xbox,202307,20230711_162644,True
11947,"Cet été, profitez ! 🍍",Too Good To Go,202307,20230711_165036,True
11948,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202307,20230711_170104,True
11949,Opportunité IT Project Manager - CDI Paris 🎯,Lola Clément,202307,20230711_181637,True
11950,"open to get your 30,000 samples and MIDI! (gone soon)",Luke 'it's here' @ WavGrind,202307,20230711_181931,True
11951,Les actualités de votre réseau | Juin 2023,Devinci Alumni,202307,20230711_185153,True
11952,Donnez-nous votre avis sur nos produits,Exode,202307,20230711_193121,True
11953,Bonnes pratiques pour une mise en œuvre réussie de l'IA et du ML,Amazon Web Services,202307,20230711_193543,True
11954,View your Snapchat messages!,Team Snapchat,202307,20230711_201017,True
11955,Vos informations personnelles sont-elles à jour ? 📝,Revolut,202307,20230711_210635,True
11956,🚀🚨 FFR • BLACK HOLE 🚨🚀 RDV vendredi 28 Juillet ✨😈,FEEL FREE RECORDS,202307,20230711_212228,True
11957,"Bank of America accused of opening fake accounts, charging bogus fees",CNN via LinkedIn,202307,20230711_214125,True
11958,Upcoming ChatGPT live training + more!,DataCamp Insights,202307,20230711_214329,True
11959,New message from Dallaniel,Bandcamp,202307,20230711_224336,True
11960,"[1] Congrats Nathan, here's your producer bundle!",WavGrind,202307,20230711_225013,True
11961,SFR & Moi : facturation d'un montant lié au matériel non restitué,A propos de votre Ligne Fixe,202307,20230711_232602,False
11962,THE TIME IS NOW | All-New UFC Fight Club is Here,UFC,202307,20230711_234836,True
11963,New Episode of TUF 31 TODAY | Watch Live,UFC,202307,20230712_020556,True
11964,"Nathan, faites évoluer votre carrière avec LinkedIn Learning",Nikita @ LinkedIn Learning,202307,20230712_052908,True
11965,Notification,Linxo,202307,20230712_105917,True
11966,New release from УРБАН / URBAN,Bandcamp,202307,20230712_113733,True
11967,Jusqu'à demain seulement – Audible gratuit 3 mois,Amazon.fr,202307,20230712_114910,True
11968,Faites le plein de produits à moins de 3€ !,Picard & Nous,202307,20230712_120225,True
11969,"Nathan, choisissez un partenaire BtoB de confiance",LinkedIn Ads,202307,20230712_123120,True
11970,New release from oxytocin,Bandcamp,202307,20230712_123822,True
11971,"Week-end techno XXL avec Alarico, Felicie, Cleric & D44 🏎️",GLAZART,202307,20230712_123949,True
11972,UAD plug-ins for $44 ends soon!,Universal Audio,202307,20230712_140022,True
11973,1 place offerte !,UGC,202307,20230712_145818,True
11974,Nathan - produce your next music with this?,Luke 'check it' @ WavGrind,202307,20230712_151549,True
11975,Nouveautés chez Ensembl' et fête nationale,Camille d'Ensembl',202307,20230712_154846,True
11976,"New release from Perc Trax, who brought you Look What Your Love Has Done To Me (Perc VIP Mix)",Bandcamp,202307,20230712_161031,True
11977,New message from Perc Trax,Bandcamp,202307,20230712_161738,True
11978,"fraya971, achetez The Elder Scrolls Online: Necrom pour continuer votre aventure de Shadow Over Morrowind",Xbox,202307,20230712_163848,False
11979,"How-to Replicate Your Data with TrueNAS SCALE - LOCAL, PUSH, & PULL Scenarios",iX | TrueNAS,202307,20230712_170551,True
11980,"New Sites, Compute Services, and Improved Performance",Linode,202307,20230712_184737,True
11981,"Bonjour Auchan, partagez votre avis sur Déodorant Baume - Agrumes",Exode naturel,202307,20230712_193345,True
11982,"New release from INSANE INDUSTRY, who brought you Very Rude EP",Bandcamp,202307,20230712_194215,True
11983,Marre de chercher votre téléphone partout ? 🙈,RHINOSHIELD,202307,20230712_201808,True
11984,"H&R Block, TaxAct shared sensitive data with Meta and Google, probe finds",CNN via LinkedIn,202307,20230712_221126,True
11985,New release from ЗБАЗУТ,Bandcamp,202307,20230713_000437,True
11986,"New release from Rewasted, who brought you Keep the Club Jumping",Bandcamp,202307,20230713_001227,True
11987,Jusqu’ à 25% de réduction ce weekend du 14 Juillet !,hello@mail.looking4.com,202307,20230713_063006,True
11988,Jordan vs Tom Selleck : une histoire d’inspiration vestimentaire,BonneGueule,202307,20230713_070301,True
11989,New release from H33Records,Bandcamp,202307,20230713_075858,True
11990,Dernière démarque 🏁,LE BHV MARAIS,202307,20230713_080152,True
11991,Les plus belles randos d'Europe ⛰️,Chilowé,202307,20230713_080956,True
11992,Accès gratuit : Collections Révolution Française,Filae.com - Magazine,202307,20230713_092111,True
11993,📮 Newsletter Binance 🚀,Binance,202307,20230713_111657,True
11994,New release from ECZODIA,Bandcamp,202307,20230713_114940,True
11995,Un week-end sous le signe des promotions ✨,Picard & Nous,202307,20230713_120306,True
11996,PreSonus AudioBox USB 96 : 1 nouvelle annonce,Audiofanzine,202307,20230713_124508,True
11997,Offre pack Scarlett !,Woodbrass,202307,20230713_140250,True
11998,Des destinations et des rencontres vous attendent,Uber,202307,20230713_141845,True
11999,🚀 Les startups les plus innovantes se trouvent ici !,Margot du Monde des grandes écoles et universités,202307,20230713_145418,True
12000,PreSonus AudioBox USB 96 : 1 nouvelle annonce,Audiofanzine,202307,20230713_150907,True
12001,Jeu Street Fighter 6 et autres biens les plus demandés 🔍 de la semaine,leboncoin,202307,20230713_161619,True
12002,Vélib’ Métropole | Fermeture temporaire de stations,Vélib' Métropole,202307,20230713_162039,True
12003,"New release from Tx Records, who brought you Flesh Wound",Bandcamp,202307,20230713_164421,True
12004,"New release from Jahanam, who brought you Mama L'auto",Bandcamp,202307,20230713_165709,True
12005,Mettez vos informations à jour pour continuer à utiliser votre compte 🇫🇷,Revolut,202307,20230713_181950,True
12006,Xbox met à jour ses prix : voici ce que vous devez savoir,Xbox,202307,20230713_182950,True
12007,Complete your registration: Achieving Complete Observability for SaaS Applications,Linode,202307,20230713_183618,True
12008,Nathan - start producing with these...,"30,000 melodies, samples, and MIDI",202307,20230713_183800,True
12009,"New release from NTBR // Arona Records, who brought you MëLL - I met SOPHIE in Berghain (NTBR REMIX)",Bandcamp,202307,20230713_185115,True
12010,Get our newest plug-ins on SALE!,Universal Audio,202307,20230713_200219,True
12011,Ce weekend au Paname Art Café !,LE PANAME ART CAFE,202307,20230713_200941,True
12012,Votre facture Bouygues Telecom est disponible,Esp@ce Client Bouygues Telecom,202307,20230713_203426,True
12013,Rent or own? The answer could affect how inflation hits your budget,CNN via LinkedIn,202307,20230713_214125,True
12014,Taking wireless music creation to the next level,AIAIAI,202307,20230713_230234,True
12015,HOLM vs BUENO SILVA Collide 👊,UFC,202307,20230714_004758,True
12016,View your Snapchat messages!,Team Snapchat,202307,20230714_081856,True
12017,"🎧 Podcast | Cocorico 🇫🇷 ! Le 14 Juillet, la mythique Patrouille de France s'invite + Le leadership par l'humilité  !",Heroic People-Marc Baillet,202307,20230714_084519,True
12018,Carnet de voyage : les marques que je recommande,"Benoît, cofondateur de BonneGueule",202307,20230714_090405,True
12019,👖🚨 Plus de réductions 🚨 👖,Levi’s® Sale,202307,20230714_094355,True
12020,New release from Baraka,Bandcamp,202307,20230714_095632,True
12021,Promo UM1 à ne pas manquer !,Woodbrass,202307,20230714_100232,True
12022,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202307,20230714_102833,True
12023,(Re)découvrez les mascottes des Jeux,Club Paris 2024,202307,20230714_105423,True
12024,(Re)découvrez les avantages du programme de fidélité ! 🎁,DECAT'CLUB,202307,20230714_121052,True
12025,New release from Gomboc Records,Bandcamp,202307,20230714_131046,True
12026,❤️‍🔥 Final Hours For our Big Sale | Up to 45% Off,Govee,202307,20230714_140910,True
12027,Nos Boots Brutes sont comme le bon vin,ASPHALTE Homme,202307,20230714_151400,True
12028,Synthèse hebdomadaire,Linxo,202307,20230714_152232,True
12029,Vous économisez pour vos prochaines vacances ? 🌴,Too Good To Go,202307,20230714_160358,True
